="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)",="(9)",="(10)",="(11)",="(12)",="(13)",="(14)",="(15)",="(16)",="(17)",="(18)",="(19)",="(20)",="(21)"
="",="(0.025)",="(0.025)",="(0.035)",="(0.036)",="(0.042)",="(0.044)",="(0.046)",="(0.048)",="(0.053)",="(0.053)",="(0.058)",="(0.057)",="(0.061)",="(0.059)",="(0.064)",="(0.063)",="(0.067)",="(0.069)",="(0.071)",="(0.074)",="(0.076)"
="L1_returns",="-0.005",="-0.027***",="-0.036***",="-0.036***",="-0.047***",="-0.061***",="-0.047***",="-0.028",="-0.013",="0.006",="0.010",="0.022",="0.046*",="0.048**",="0.065**",="0.074***",="0.095***",="0.086***",="0.088***",="0.098***",="0.104***"
="",="(0.009)",="(0.010)",="(0.014)",="(0.014)",="(0.016)",="(0.017)",="(0.017)",="(0.018)",="(0.019)",="(0.020)",="(0.022)",="(0.023)",="(0.025)",="(0.024)",="(0.026)",="(0.025)",="(0.029)",="(0.027)",="(0.031)",="(0.028)",="(0.034)"
="L2_returns",="-0.020**",="-0.032***",="-0.035***",="-0.043***",="-0.054***",="-0.042***",="-0.022",="-0.008",="0.007",="0.007",="0.021",="0.044**",="0.047**",="0.066***",="0.070***",="0.091***",="0.083***",="0.080***",="0.084***",="0.093***",="0.096***"
="",="(0.009)",="(0.009)",="(0.013)",="(0.012)",="(0.015)",="(0.014)",="(0.017)",="(0.017)",="(0.019)",="(0.019)",="(0.022)",="(0.021)",="(0.024)",="(0.023)",="(0.024)",="(0.026)",="(0.026)",="(0.027)",="(0.027)",="(0.030)",="(0.029)"
="L3_returns",="-0.013",="-0.023***",="-0.028**",="-0.036***",="-0.024*",="-0.007",="0.011",="0.031**",="0.033*",="0.047**",="0.069***",="0.071***",="0.096***",="0.103***",="0.122***",="0.111***",="0.106***",="0.118***",="0.128***",="0.133***",="0.147***"
="",="(0.009)",="(0.009)",="(0.011)",="(0.012)",="(0.014)",="(0.013)",="(0.016)",="(0.016)",="(0.019)",="(0.018)",="(0.021)",="(0.020)",="(0.022)",="(0.021)",="(0.025)",="(0.023)",="(0.027)",="(0.025)",="(0.030)",="(0.027)",="(0.032)"
="L4_returns",="-0.002",="-0.014*",="-0.023**",="-0.008",="0.011",="0.030**",="0.052***",="0.057***",="0.069***",="0.093***",="0.094***",="0.116***",="0.119***",="0.141***",="0.133***",="0.135***",="0.146***",="0.157***",="0.165***",="0.174***",="0.186***"
="",="(0.008)",="(0.009)",="(0.011)",="(0.011)",="(0.013)",="(0.014)",="(0.016)",="(0.016)",="(0.019)",="(0.019)",="(0.021)",="(0.021)",="(0.023)",="(0.024)",="(0.024)",="(0.025)",="(0.025)",="(0.029)",="(0.028)",="(0.031)",="(0.029)"
="L5_returns",="-0.009",="-0.018**",="-0.006",="0.018*",="0.035***",="0.052***",="0.056***",="0.069***",="0.091***",="0.094***",="0.113***",="0.112***",="0.132***",="0.124***",="0.125***",="0.136***",="0.149***",="0.154***",="0.164***",="0.181***",="0.187***"
="",="(0.008)",="(0.008)",="(0.011)",="(0.011)",="(0.014)",="(0.013)",="(0.016)",="(0.016)",="(0.018)",="(0.018)",="(0.019)",="(0.020)",="(0.022)",="(0.021)",="(0.024)",="(0.022)",="(0.027)",="(0.024)",="(0.030)",="(0.026)",="(0.033)"
="L6_returns",="-0.011",="0.002",="0.025**",="0.041***",="0.061***",="0.064***",="0.076***",="0.098***",="0.100***",="0.121***",="0.123***",="0.142***",="0.132***",="0.132***",="0.142***",="0.150***",="0.157***",="0.164***",="0.182***",="0.186***",="0.198***"
="",="(0.007)",="(0.007)",="(0.010)",="(0.011)",="(0.013)",="(0.013)",="(0.015)",="(0.016)",="(0.018)",="(0.017)",="(0.019)",="(0.019)",="(0.021)",="(0.021)",="(0.022)",="(0.024)",="(0.025)",="(0.026)",="(0.026)",="(0.028)",="(0.028)"
="L7_returns",="0.010",="0.033***",="0.048***",="0.067***",="0.068***",="0.080***",="0.100***",="0.100***",="0.115***",="0.122***",="0.139***",="0.133***",="0.136***",="0.147***",="0.157***",="0.167***",="0.173***",="0.188***",="0.188***",="0.200***",="0.199***"
="",="(0.007)",="(0.007)",="(0.011)",="(0.011)",="(0.014)",="(0.013)",="(0.016)",="(0.015)",="(0.017)",="(0.016)",="(0.019)",="(0.017)",="(0.021)",="(0.019)",="(0.023)",="(0.021)",="(0.026)",="(0.022)",="(0.027)",="(0.024)",="(0.028)"
="L8_returns",="0.017**",="0.032***",="0.053***",="0.053***",="0.065***",="0.087***",="0.087***",="0.104***",="0.108***",="0.131***",="0.126***",="0.122***",="0.138***",="0.146***",="0.151***",="0.152***",="0.172***",="0.178***",="0.188***",="0.186***",="0.195***"
="",="(0.007)",="(0.007)",="(0.010)",="(0.010)",="(0.013)",="(0.013)",="(0.015)",="(0.015)",="(0.016)",="(0.017)",="(0.017)",="(0.018)",="(0.019)",="(0.021)",="(0.021)",="(0.023)",="(0.022)",="(0.026)",="(0.024)",="(0.028)",="(0.027)"
